"location","aisle","bay","loclevel","x_length","y_width","z_height","heightfromfloor","attractiveness","distance_from_io_to_aisle","fetch_tool","putaway_zone","fetch_zone","volume","available_volume"
"012906","01",29,6,36.88392857142856,-24.798750000000002,0.0,1.45,0.013950371553199493,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.3483482142857143,0.3483482142857143
"012907","01",29,7,36.975,-24.798750000000002,2.0999999999999996,2.0999999999999996,0.0004684282300614989,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.845325,0.845325
"012909","01",29,9,36.975,-24.798750000000002,2.75,2.75,0.00035909237606487725,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.845325,0.845325
"012910","01",29,10,36.975,-24.798750000000002,3.2,3.2,0.00030913824237133766,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"012911","01",29,11,36.975,-24.798750000000002,3.6500000000000004,3.6500000000000004,0.0002713852418670083,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"012912","01",29,12,36.975,-24.798750000000002,4.0,4.0,0.00024784383607732606,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.3793125,0.3793125
"012913","01",29,13,36.65625,-24.798750000000002,4.35,4.35,0.00022806063790270877,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.474140625,0.474140625
"012914","01",29,14,36.3375,-24.798750000000002,4.699999999999999,4.699999999999999,0.00021120221846810284,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.56896875,0.56896875
"012915","01",29,15,36.3375,-24.798750000000002,5.049999999999999,5.049999999999999,0.0001966646172574677,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.56896875,0.56896875
"012916","01",29,16,36.3375,-24.798750000000002,5.399999999999999,5.399999999999999,0.0001839994535216231,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012917","01",29,17,36.3375,-24.798750000000002,5.749999999999998,5.749999999999998,0.00017286686075293462,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012918","01",29,18,36.3375,-24.798750000000002,6.099999999999998,6.099999999999998,0.00016300453213726046,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012919","01",29,19,36.3375,-24.798750000000002,6.4499999999999975,6.4499999999999975,0.000154206790149039,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012920","01",29,20,36.3375,-24.798750000000002,6.799999999999997,6.799999999999997,0.00014631008703804198,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012921","01",29,21,36.3375,-24.798750000000002,7.149999999999997,7.149999999999997,0.00013918274328839073,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012922","01",29,22,36.3375,-24.798750000000002,7.4999999999999964,7.4999999999999964,0.00013271754603930204,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012923","01",29,23,36.3375,-24.798750000000002,7.849999999999996,7.849999999999996,0.0001268263188074395,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012924","01",29,24,36.3375,-24.798750000000002,8.199999999999996,8.199999999999996,0.00012143587601336347,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012925","01",29,25,36.3375,-24.798750000000002,8.549999999999995,8.549999999999995,0.0001164849671053734,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012926","01",29,26,36.3375,-24.798750000000002,8.899999999999995,8.899999999999995,0.0001119219389244778,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012927","01",29,27,36.3375,-24.798750000000002,9.249999999999995,9.249999999999995,0.00010770292678664689,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012928","01",29,28,36.3375,-24.798750000000002,9.599999999999994,9.599999999999994,0.0001037904398366391,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012929","01",29,29,36.3375,-24.798750000000002,9.949999999999994,9.949999999999994,0.00010015224392980385,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012930","01",29,30,36.3375,-24.798750000000002,10.299999999999994,10.299999999999994,9.676047150893971e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"013001","01",30,1,36.975,-24.798750000000002,0.0,0.25,0.013932670370434871,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"013003","01",30,3,36.975,-24.798750000000002,0.0,0.55,0.013932670370434871,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"013005","01",30,5,36.975,-24.798750000000002,0.0,0.8499999999999999,0.013932670370434871,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"013007","01",30,7,36.975,-24.798750000000002,1.7,1.7,0.0005764357393040547,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.38178125,1.38178125
"013009","01",30,9,36.975,-24.798750000000002,2.5500000000000003,2.5500000000000003,0.0003868773149166835,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.38178125,1.38178125
"013011","01",30,11,36.975,-24.798750000000002,3.4000000000000004,3.4000000000000004,0.0002911378723425935,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.38178125,1.38178125
"013013","01",30,13,36.975,-24.798750000000002,4.050000000000001,4.050000000000001,0.00024481010233368285,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0566562499999999,1.0566562499999999
"013015","01",30,15,36.975,-24.798750000000002,4.700000000000001,4.700000000000001,0.00021120221846810275,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0566562499999999,1.0566562499999999
"013017","01",30,17,36.975,-24.798750000000002,5.350000000000001,5.350000000000001,0.00018570796169494722,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"013019","01",30,19,36.975,-24.798750000000002,6.000000000000002,6.000000000000002,0.00016570560865844942,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"013021","01",30,21,36.975,-24.798750000000002,6.650000000000002,6.650000000000002,0.00014959313472226815,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"013023","01",30,23,36.975,-24.798750000000002,7.3000000000000025,7.3000000000000025,0.00013633639232432922,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"013024","01",30,24,36.975,-24.798750000000002,7.750000000000003,7.750000000000003,0.0001284554722753751,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.73153125,0.73153125
"013025","01",30,25,36.975,-24.798750000000002,8.200000000000003,8.200000000000003,0.00012143587601336336,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"013026","01",30,26,36.975,-24.798750000000002,8.65,8.65,0.00011514371590936405,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"013027","01",30,27,36.975,-24.798750000000002,9.1,9.1,0.00010947148671447196,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"020101","02",1,1,1.275,-21.9875,0.0,0.25,0.03006388575723412,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"020102","02",1,2,1.4711538461538463,-21.9875,0.0,0.55,0.029887633991436045,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"020103","02",1,3,1.275,-21.9875,0.0,0.8499999999999999,0.03006388575723412,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"020104","02",1,4,1.275,-21.9875,0.0,1.15,0.03006388575723412,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.08287499999999999,0.08287499999999999
"020105","02",1,5,1.275,-21.9875,0.0,1.45,0.03006388575723412,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.08287499999999999,0.08287499999999999
"020106","02",1,6,1.275,-21.9875,0.0,1.75,0.03006388575723412,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.08287499999999999,0.08287499999999999
"020107","02",1,7,1.4711538461538463,-21.9875,1.925,1.925,0.0005109894672296068,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.055781250000000004,0.055781250000000004
"020108","02",1,8,1.275,-21.9875,2.575,2.575,0.0003835845012682262,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",1.0566562499999999,1.0566562499999999
"020109","02",1,9,1.275,-21.9875,3.0250000000000004,3.0250000000000004,0.0003271194272138829,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.1243125,0.1243125
"020110","02",1,10,1.275,-21.9875,3.4750000000000005,3.4750000000000005,0.00028514501406121345,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.1243125,0.1243125
"020111","02",1,11,1.275,-21.9875,3.9250000000000007,3.9250000000000007,0.0002527175028983538,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.1243125,0.1243125
"020112","02",1,12,1.275,-21.9875,4.275,4.275,0.0002321808456606851,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.0966875,0.0966875
"020113","02",1,13,1.275,-21.9875,4.625,4.625,0.00021473108957238986,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.0966875,0.0966875
"020115","02",1,15,1.275,-21.9875,5.275,5.275,0.00018843081880256924,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",1.0566562499999999,1.0566562499999999
"020116","02",1,16,1.275,-21.9875,5.7250000000000005,5.7250000000000005,0.00017370195783819226,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020117","02",1,17,1.275,-21.9875,6.175000000000001,6.175000000000001,0.00016110875042039312,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020118","02",1,18,1.275,-21.9875,6.625000000000001,6.625000000000001,0.00015021809790088982,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020119","02",1,19,1.275,-21.9875,6.9750000000000005,6.9750000000000005,0.00014271468302176933,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.0966875,0.0966875
"020120","02",1,20,1.275,-21.9875,7.425000000000001,7.425000000000001,0.0001341024106584596,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020121","02",1,21,1.275,-21.9875,7.875000000000001,7.875000000000001,0.0001264704161983309,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020122","02",1,22,1.275,-21.9875,8.325,8.325,0.0001196603441132346,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020123","02",1,23,1.275,-21.9875,8.674999999999999,8.674999999999999,0.00011485028547474087,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.0966875,0.0966875
"020124","02",1,24,1.275,-21.9875,9.024999999999999,9.024999999999999,0.00011041198853371502,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.0966875,0.0966875
"020125","02",1,25,1.275,-21.9875,9.374999999999998,9.374999999999998,0.00010630395756346017,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.0966875,0.0966875
"020126","02",1,26,1.275,-21.9875,9.724999999999998,9.724999999999998,0.00010249065093093542,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.0966875,0.0966875
"020127","02",1,27,1.275,-21.9875,10.074999999999998,10.074999999999998,9.894145016009965e-05,31.9875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.0966875,0.0966875
"020201","02",2,1,1.275,-21.9875,0.0,0.25,0.03006388575723412,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.39015,0.39015
"020202","02",2,2,1.4711538461538463,-21.9875,0.0,0.55,0.029887633991436045,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.45017307692307695,0.45017307692307695
"020203","02",2,3,1.275,-21.9875,0.0,0.8499999999999999,0.03006388575723412,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"020204","02",2,4,1.275,-21.9875,0.0,1.15,0.03006388575723412,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"020205","02",2,5,1.275,-21.9875,0.0,1.45,0.03006388575723412,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"020206","02",2,6,1.275,-21.9875,0.0,1.75,0.03006388575723412,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"020207","02",2,7,1.275,-21.9875,2.075,2.075,0.000474611263711816,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.4226625,0.4226625
"020208","02",2,8,1.4711538461538463,-21.9875,2.4000000000000004,2.4000000000000004,0.00041118632394286555,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.48768750000000005,0.48768750000000005
"020209","02",2,9,1.275,-21.9875,3.0500000000000003,3.0500000000000003,0.0003244659493265303,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.845325,0.845325
"020210","02",2,10,1.275,-21.9875,3.5000000000000004,3.5000000000000004,0.000283126709819896,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.4876875,0.4876875
"020211","02",2,11,1.275,-21.9875,3.95,3.95,0.000251130873715701,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.4876875,0.4876875
"020212","02",2,12,1.275,-21.9875,4.3,4.3,0.0002308409246333236,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020213","02",2,13,1.275,-21.9875,4.6499999999999995,4.6499999999999995,0.0002135845087155829,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020214","02",2,14,1.275,-21.9875,4.999999999999999,4.999999999999999,0.00019872863356675671,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020215","02",2,15,1.275,-21.9875,5.349999999999999,5.349999999999999,0.00018580496517318185,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020216","02",2,16,1.275,-21.9875,5.699999999999998,5.699999999999998,0.00017445955700356994,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020217","02",2,17,1.275,-21.9875,6.049999999999998,6.049999999999998,0.0001644199367394294,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020218","02",2,18,1.275,-21.9875,6.399999999999998,6.399999999999998,0.00015547293896326763,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020219","02",2,19,1.275,-21.9875,6.749999999999997,6.749999999999997,0.00014744940181620806,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020220","02",2,20,1.275,-21.9875,7.099999999999997,7.099999999999997,0.00014021336969533392,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020221","02",2,21,1.275,-21.9875,7.449999999999997,7.449999999999997,0.00013365432647408199,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020222","02",2,22,1.275,-21.9875,7.799999999999996,7.799999999999996,0.00012768151123836708,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020223","02",2,23,1.275,-21.9875,8.149999999999995,8.149999999999995,0.00012221969295357645,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020224","02",2,24,1.275,-21.9875,8.499999999999995,8.499999999999995,0.00011720598512363043,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020225","02",2,25,1.275,-21.9875,8.849999999999994,8.849999999999994,0.00011258741357156837,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020226","02",2,26,1.275,-21.9875,9.199999999999994,9.199999999999994,0.00010831903747703305,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.3793125,0.3793125
"020227","02",2,27,1.275,-21.9875,9.549999999999994,9.549999999999994,0.0001043624822094582,31.9875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.3793125,0.3793125
"020228","02",2,28,1.275,-21.9875,9.899999999999993,9.899999999999993,0.00010068478237613577,31.9875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.3793125,0.3793125
"020229","02",2,29,1.275,-21.9875,10.249999999999993,10.249999999999993,9.725746116691941e-05,31.9875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.3793125,0.3793125
"020230","02",2,30,1.275,-21.9875,10.599999999999993,10.599999999999993,9.405579154414927e-05,31.9875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.3793125,0.3793125
"020301","02",3,1,3.8249999999999997,-21.9875,0.0,0.25,0.027923211169284468,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"020302","02",3,2,4.413461538461538,-21.9875,0.0,0.55,0.027471801780384077,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"020303","02",3,3,3.8249999999999997,-21.9875,0.0,0.8499999999999999,0.027923211169284468,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"020304","02",3,4,3.8249999999999997,-21.9875,0.0,1.15,0.027923211169284468,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.08287499999999999,0.08287499999999999
"020305","02",3,5,3.8249999999999997,-21.9875,0.0,1.45,0.027923211169284468,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.08287499999999999,0.08287499999999999
"020306","02",3,6,3.8249999999999997,-21.9875,0.0,1.75,0.027923211169284468,31.9875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.08287499999999999,0.08287499999999999
"020307","02",3,7,4.413461538461538,-21.9875,1.925,1.925,0.0005109894672296068,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.055781250000000004,0.055781250000000004
"020308","02",3,8,3.8249999999999997,-21.9875,2.575,2.575,0.0003835845012682262,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",1.0566562499999999,1.0566562499999999
"020309","02",3,9,3.8249999999999997,-21.9875,3.0250000000000004,3.0250000000000004,0.0003271194272138829,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.1243125,0.1243125
"020310","02",3,10,3.8249999999999997,-21.9875,3.4750000000000005,3.4750000000000005,0.00028514501406121345,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.1243125,0.1243125
"020311","02",3,11,3.8249999999999997,-21.9875,3.9250000000000007,3.9250000000000007,0.0002527175028983538,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.1243125,0.1243125
"020312","02",3,12,3.8249999999999997,-21.9875,4.275,4.275,0.0002321808456606851,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.0966875,0.0966875
"020313","02",3,13,3.8249999999999997,-21.9875,4.625,4.625,0.00021473108957238986,31.9875,"ORDER_PICKER","OPT-B-01-04","OPT02",0.0966875,0.0966875
"020315","02",3,15,3.8249999999999997,-21.9875,5.275,5.275,0.00018843081880256924,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",1.0566562499999999,1.0566562499999999
"020316","02",3,16,3.8249999999999997,-21.9875,5.7250000000000005,5.7250000000000005,0.00017370195783819226,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020317","02",3,17,3.8249999999999997,-21.9875,6.175000000000001,6.175000000000001,0.00016110875042039312,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020318","02",3,18,3.8249999999999997,-21.9875,6.625000000000001,6.625000000000001,0.00015021809790088982,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020319","02",3,19,3.8249999999999997,-21.9875,6.9750000000000005,6.9750000000000005,0.00014271468302176933,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.0966875,0.0966875
"020320","02",3,20,3.8249999999999997,-21.9875,7.425000000000001,7.425000000000001,0.0001341024106584596,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020321","02",3,21,3.8249999999999997,-21.9875,7.875000000000001,7.875000000000001,0.0001264704161983309,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020322","02",3,22,3.8249999999999997,-21.9875,8.325,8.325,0.0001196603441132346,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.1243125,0.1243125
"020323","02",3,23,3.8249999999999997,-21.9875,8.674999999999999,8.674999999999999,0.00011485028547474087,31.9875,"ORDER_PICKER","OPT-C-01-04","OPT02",0.0966875,0.0966875
